Exchange,Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
NYE,MDLX,Medley LLC,23.94,0,n/a,2016,Finance,Investment Managers,https://www.nasdaq.com/symbol/mdlx
NYE,MDLY,Medley Management Inc.,5.22,157815095.9,n/a,2014,Finance,Investment Managers,https://www.nasdaq.com/symbol/mdly
NYE,MD,Mednax: Inc,40.11,3586652404,n/a,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/md
NYE,MDT,Medtronic plc,96.6,1.30041E+11,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/mdt
NYE,MFAC,Megalith Financial Acquisition Corp.,9.69,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/mfac
NYE,MFAC.U,Megalith Financial Acquisition Corp.,n/a,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/mfac.u
NYE,MFAC.WS,Megalith Financial Acquisition Corp.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mfac.ws
NYE,MRK,Merck & Company: Inc.,77.91,2.02595E+11,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mrk
NYE,MCY,Mercury General Corporation,55.79,3087395001,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mcy
NYE,MDP,Meredith Corporation,58.98,2653212882,n/a,n/a,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/mdp
NYE,MTH,Meritage Corporation,38.39,1534301113,n/a,n/a,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/mth
NYE,MTOR,Meritor: Inc.,16.5,1400467283,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/mtor
NYE,MER^K,Merrill Lynch & Co.: Inc.,25.58,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mer^k
NYE,PIY,Merrill Lynch Depositor: Inc.,12.91,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/piy
NYE,MTR,Mesa Royalty Trust,13.1752,24553170.97,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mtr
NYE,MSB,Mesabi Trust,26.4,346368264,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/msb
NYE,MEI,Methode Electronics: Inc.,29.84,1103690648,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/mei
NYE,MET,MetLife: Inc.,44.39,43805750006,n/a,2000,Finance,Life Insurance,https://www.nasdaq.com/symbol/met
NYE,MET^A,MetLife: Inc.,21.95,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/met^a
NYE,MET^E,MetLife: Inc.,24.2,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/met^e
NYE,MCB,Metropolitan Bank Holding Corp.,36.49,299481968.7,n/a,2017,Finance,Major Banks,https://www.nasdaq.com/symbol/mcb
NYE,MTD,Mettler-Toledo International: Inc.,630.92,15801409066,n/a,1997,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/mtd
NYE,MXE,Mexico Equity and Income Fund: Inc. (The),9.95,69476332.7,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mxe
NYE,MXF,Mexico Fund: Inc. (The),12.68,190266240.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mxf
NYE,MFA,MFA Financial: Inc.,7.22,3245725261,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mfa
NYE,MFA^B,MFA Financial: Inc.,24.99,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mfa^b
NYE,MFO,MFA Financial: Inc.,25.54,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mfo
NYE,MFCB,MFC Bancorp Ltd.,5.11,64052833.11,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/mfcb
NYE,MCR,MFS Charter Income Trust,7.36,354589822.4,n/a,1989,n/a,n/a,https://www.nasdaq.com/symbol/mcr
NYE,MGF,MFS Government Markets Income Trust,4.35,141814859,n/a,1987,n/a,n/a,https://www.nasdaq.com/symbol/mgf
NYE,MIN,MFS Intermediate Income Trust,3.64,428490349.6,n/a,1988,n/a,n/a,https://www.nasdaq.com/symbol/min
NYE,MMT,MFS Multimarket Income Trust,5.39,369090367,n/a,1987,n/a,n/a,https://www.nasdaq.com/symbol/mmt
NYE,MFM,MFS Municipal Income Trust,6.3,259482075.3,n/a,1986,n/a,n/a,https://www.nasdaq.com/symbol/mfm
NYE,MFV,MFS Special Value Trust,5.49,39201789.69,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mfv
NYE,MTG,MGIC Investment Corporation,11.7,4230602930,n/a,1991,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mtg
NYE,MGP,MGM Growth Properties LLC,28.35,7542383943,n/a,2016,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mgp
NYE,MGM,MGM Resorts International,27.32,14403048213,n/a,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/mgm
NYE,KORS,Michael Kors Holdings Limited,43.8,6580188625,n/a,2011,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/kors
NYE,MFGP,Micro Focus Intl PLC,19.97,8468912048,n/a,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mfgp
NYE,MAA,Mid-America Apartment Communities: Inc.,102.22,11636496543,n/a,1994,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/maa
NYE,MAA^I,Mid-America Apartment Communities: Inc.,64.9273,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/maa^i
NYE,MSL,MidSouth Bancorp,13.3,221307345,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/msl
NYE,MPO,MIDSTATES PETROLEUM COMPANY: INC.,8.41,212792023.4,n/a,2016,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mpo
NYE,MCRN,Milacron Holdings Corp.,13.93,985087141.4,n/a,2015,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mcrn
NYE,MLR,Miller Industries: Inc.,28.34,322630948.6,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/mlr
NYE,HIE,Miller/Howard High Income Equity Fund,11.58,159093729.1,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/hie
NYE,MTX,Minerals Technologies Inc.,55.65,1962296409,n/a,1992,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/mtx
NYE,MG,Mistras Group Inc,16.95,483807833.3,n/a,2009,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/mg
NYE,MUFG,Mitsubishi UFJ Financial Group Inc,5.49,72025168052,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/mufg
NYE,MIXT,MiX Telematics Limited,17.89,407717393.6,n/a,2013,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mixt
NYE,MFG,Mizuho Financial Group: Inc.,3.3,41841003914,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mfg
NYE,MBT,Mobile TeleSystems OJSC,7.53,7097946363,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/mbt
NYE,MODN,Model N: Inc.,13.69,430516370.8,n/a,2013,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/modn
NYE,MOD,Modine Manufacturing Company,13.21,669663724.2,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/mod
NYE,MC,Moelis & Company,40.11,1834880563,n/a,2014,Finance,Investment Managers,https://www.nasdaq.com/symbol/mc
NYE,MHK,Mohawk Industries: Inc.,127.38,9451461614,n/a,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/mhk
NYE,MOH,Molina Healthcare Inc,138.12,8617168680,n/a,2003,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/moh
NYE,TAP,Molson Coors Brewing  Company,64.31,10467991117,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/tap
NYE,TAP.A,Molson Coors Brewing  Company,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tap.a
NYE,MNR,Monmouth Real Estate Investment Corporation,13.88,1116718412,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mnr
NYE,MNR^C,Monmouth Real Estate Investment Corporation,22.57,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mnr^c
NYE,MCO,Moody&#39;s Corporation,156.64,30012224000,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/mco
NYE,MOG.A,Moog Inc.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mog.a
NYE,MOG.B,Moog Inc.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mog.b
NYE,MS,Morgan Stanley,44.51,76564088857,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/ms
NYE,MS^A,Morgan Stanley,20.04,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ms^a
NYE,MS^E,Morgan Stanley,26.73,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ms^e
NYE,MS^F,Morgan Stanley,26.17,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ms^f
NYE,MS^G,Morgan Stanley,25.46,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ms^g
NYE,MS^I,Morgan Stanley,25.6,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ms^i
NYE,MS^K,Morgan Stanley,24.73,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ms^k
NYE,APF,Morgan Stanley Asia-Pacific Fund: Inc.,15.51,202017470.8,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/apf
NYE,CAF,Morgan Stanley China A Share Fund Inc.,19.23,420780572,n/a,2006,n/a,n/a,https://www.nasdaq.com/symbol/caf
NYE,MSD,Morgan Stanley Emerging Markets Debt Fund: Inc.,8.25,172122860.3,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/msd
NYE,EDD,Morgan Stanley Emerging Markets Domestic Debt Fund: Inc.,6.36,425002153.7,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/edd
NYE,MSF,Morgan Stanley Emerging Markets Fund: Inc.,16.85,228831003.8,n/a,1991,n/a,n/a,https://www.nasdaq.com/symbol/msf
NYE,IIF,Morgan Stanley India Investment Fund: Inc.,23.41,325764149.2,n/a,1994,n/a,n/a,https://www.nasdaq.com/symbol/iif
NYE,MOSC,Mosaic Acquisition Corp.,9.9,98998039.8,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/mosc
NYE,MOSC.U,Mosaic Acquisition Corp.,n/a,0,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/mosc.u
NYE,MOSC.WS,Mosaic Acquisition Corp.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mosc.ws
NYE,MOS,Mosaic Company (The),36.17,13942452974,n/a,n/a,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/mos
NYE,MSI,Motorola Solutions: Inc.,132.58,21680524739,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/msi
NYE,MOV,Movado Group Inc.,37.02,857011593.2,n/a,n/a,Consumer Non-Durables,Consumer Specialties,https://www.nasdaq.com/symbol/mov
NYE,MPLX,MPLX LP,33.03,26228485818,n/a,2012,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/mplx
NYE,MRC,MRC Global Inc.,16.32,1474110805,n/a,2012,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mrc
NYE,HJV,MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,6.77,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/hjv
NYE,MSA,MSA Safety Incorporporated,107.57,4137642401,n/a,n/a,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/msa
NYE,MSM,MSC Industrial Direct Company: Inc.,87.5,4880370688,n/a,1995,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/msm
NYE,MSCI,MSCI Inc,157.04,13824679078,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/msci
NYE,MSGN,MSG Networks Inc.,27.58,2063620988,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/msgn
NYE,MLI,Mueller Industries: Inc.,23.76,1370238107,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/mli
NYE,MWA,Mueller Water Products Inc,10.36,1631299441,n/a,2006,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/mwa
NYE,MVF,MuniVest Fund: Inc.,8.57,555647699.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mvf
NYE,MZA,MuniYield Arizona Fund: Inc.,12.55,58159398.25,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/mza
NYE,MUR,Murphy Oil Corporation,31.9,5520493865,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mur
NYE,MUSA,Murphy USA Inc.,81.15,2616357880,n/a,2013,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/musa
NYE,MVO,MV Oil Trust,8.2,94300000,n/a,2007,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mvo
NYE,MVC,MVC Capital: Inc.,8.81,165808851.7,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mvc
NYE,MVCD,MVC Capital: Inc.,24.95,0,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/mvcd
NYE,MYE,Myers Industries: Inc.,16.35,578012590.2,n/a,n/a,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/mye
NYE,MYOV,Myovant Sciences Ltd.,18.75,1284232275,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/myov
NYE,NBR,Nabors Industries Ltd.,3.51,1255858927,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/nbr
NYE,NBR^A,Nabors Industries Ltd.,27.98,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nbr^a
NYE,NC,NACCO Industries: Inc.,34.7,240910093.8,n/a,n/a,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/nc
NYE,NTP,Nam Tai Property Inc.,9.02,338935438.8,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/ntp
NYE,NTEST,NASDAQ TEST STOCK,22.51,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ntest
NYE,NTEST.A,NASDAQ TEST STOCK,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ntest.a
NYE,NTEST.B,NASDAQ TEST STOCK,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ntest.b
NYE,NTEST.C,NASDAQ TEST STOCK,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ntest.c
NYE,NBHC,National Bank Holdings Corporation,36.81,1132595221,n/a,2012,Finance,Major Banks,https://www.nasdaq.com/symbol/nbhc
NYE,NFG,National Fuel Gas Company,53.38,4588749459,n/a,n/a,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/nfg
NYE,NGG,National Grid Transco: PLC,53.24,36188768180,n/a,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/ngg
NYE,NHI,National Health Investors: Inc.,77.06,3254309378,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/nhi
NYE,NOV,National Oilwell Varco: Inc.,32.73,12547587116,n/a,n/a,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/nov
NYE,NPK,National Presto Industries: Inc.,127.61,890519494.1,n/a,n/a,Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/npk
NYE,NNN,National Retail Properties,49.47,7872704033,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/nnn
NYE,NNN^E,National Retail Properties,23.06,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nnn^e
NYE,NNN^F,National Retail Properties,21.45,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nnn^f
NYE,SID,National Steel Company,2.25,3105257731,n/a,n/a,Capital Goods,Steel/Iron Ore,https://www.nasdaq.com/symbol/sid
NYE,NSA,National Storage Affiliates Trust,27.45,1552876448,n/a,2015,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/nsa
NYE,NSA^A,National Storage Affiliates Trust,23.8996,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nsa^a
NYE,NGS,Natural Gas Services Group: Inc.,19.68,258145590.7,n/a,2002,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/ngs
NYE,NGVC,Natural Grocers by Vitamin Cottage: Inc.,20.99,469617288.2,n/a,2012,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/ngvc
NYE,NRP,Natural Resource Partners LP,37,453099040,n/a,2002,Energy,Coal Mining,https://www.nasdaq.com/symbol/nrp
NYE,NTZ,Natuzzi: S.p.A.,0.96,52658923.2,n/a,1993,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/ntz
NYE,NLS,Nautilus Group: Inc. (The),13.29,395870319.8,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/nls
NYE,NCI,Navigant Consulting: Inc.,25.39,1081338899,n/a,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/nci
NYE,NVGS,Navigator Holdings Ltd.,12.04,670101900.2,n/a,2013,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/nvgs
NYE,NNA,Navios Maritime Acquisition Corporation,6.91,66420225.99,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/nna
NYE,NM,Navios Maritime Holdings Inc.,0.35,43647198,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/nm
NYE,NM^G,Navios Maritime Holdings Inc.,5.46,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nm^g
NYE,NM^H,Navios Maritime Holdings Inc.,5.45,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nm^h
NYE,NAP,Navios Maritime Midstream Partners LP,2.54,53206441.72,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/nap
NYE,NMM,Navios Maritime Partners LP,1.23,206135409.7,n/a,2007,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/nmm
NYE,NAV,Navistar International Corporation,31.63,3127260156,n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/nav
NYE,NAV^D,Navistar International Corporation,23.63,0,n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/nav^d
NYE,NCS,NCI Building Systems: Inc.,11.11,1387782408,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/ncs
NYE,NCR,NCR Corporation,27.24,3219768000,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/ncr
NYE,NP,Neenah: Inc.,67.28,1134779735,n/a,n/a,Basic Industries,Paper,https://www.nasdaq.com/symbol/np
NYE,NNI,Nelnet: Inc.,54.75,2229774068,n/a,2003,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/nni
NYE,NPTN,NeoPhotonics Corporation,7.86,361947317.2,n/a,2011,Technology,Semiconductors,https://www.nasdaq.com/symbol/nptn
NYE,NETS,Netshoes (Cayman) Limited,1.31,40683679.64,n/a,2017,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/nets
NYE,NVRO,Nevro Corp.,41.87,1262637037,n/a,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/nvro
NYE,HYB,New America High Income Fund: Inc. (The),8.04,187886100.7,n/a,1988,n/a,n/a,https://www.nasdaq.com/symbol/hyb
NYE,NFC,New Frontier Corporation,9.67,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/nfc
NYE,NFC.U,New Frontier Corporation,n/a,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/nfc.u
NYE,NFC.WS,New Frontier Corporation,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nfc.ws
NYE,GF,New Germany Fund: Inc. (The),15.93,254099653,n/a,1990,n/a,n/a,https://www.nasdaq.com/symbol/gf
NYE,NWHM,New Home Company Inc. (The),7.45,152266147.1,n/a,2014,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/nwhm
NYE,IRL,New Ireland Fund: Inc. (The),8.6578,43131237.57,n/a,1990,n/a,n/a,https://www.nasdaq.com/symbol/irl
NYE,NEWM,New Media Investment Group Inc.,13.39,807377365.6,n/a,2014,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/newm
NYE,NMFC,New Mountain Finance Corporation,13.63,1037329850,n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/nmfc
NYE,NMFX,New Mountain Finance Corporation,24.99,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/nmfx
NYE,EDU,New Oriental Education & Technology Group: Inc.,55.96,8859582164,n/a,2006,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/edu
NYE,NEWR,New Relic: Inc.,85.61,4876176092,n/a,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/newr
NYE,NRZ,New Residential Investment Corp.,17.3,5888131622,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/nrz
NYE,SNR,New Senior Investment Group Inc.,5.2,427174118.8,n/a,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snr
NYE,NYCB,New York Community Bancorp: Inc.,10.56,5177995279,n/a,n/a,Finance,Banks,https://www.nasdaq.com/symbol/nycb
NYE,NYCB^A,New York Community Bancorp: Inc.,24.38,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nycb^a
NYE,NYCB^U,New York Community Bancorp: Inc.,45.8206,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nycb^u
NYE,NYT,New York Times Company (The),26.82,4423961816,n/a,n/a,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/nyt
NYE,NWL,Newell Brands Inc.,23.8,11109840000,n/a,n/a,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/nwl
NYE,NFX,Newfield Exploration Company,17.55,3516265877,n/a,1993,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/nfx
NYE,NJR,NewJersey Resources Corporation,47.3,4186295913,n/a,n/a,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/njr
NYE,NEU,NewMarket Corporation,416.19,4746243662,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/neu
NYE,NEM,Newmont Mining Corporation,32.34,17226231774,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/nem
NYE,NR,Newpark Resources: Inc.,7.66,695586882.4,n/a,n/a,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/nr
NYE,NEXA,Nexa Resources S.A.,12.61,1681171669,n/a,2017,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/nexa
NYE,NXRT,NexPoint Residential Trust: Inc.,36.44,756034053.5,n/a,2015,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/nxrt
NYE,NHF,NexPoint Strategic Opportunities Fund,21.98,500985326.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nhf
NYE,NEP,NextEra Energy Partners: LP,46.25,2590545426,n/a,2014,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/nep
NYE,NEE,NextEra Energy: Inc.,177.12,84653663920,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/nee
NYE,NEE^I,NextEra Energy: Inc.,22.13,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nee^i
NYE,NEE^J,NextEra Energy: Inc.,21.6,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nee^j
NYE,NEE^K,NextEra Energy: Inc.,23.14,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nee^k
NYE,NEE^R,NextEra Energy: Inc.,58.23,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nee^r
NYE,NGL,NGL ENERGY PARTNERS LP,9.79,1211428913,n/a,2011,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/ngl
NYE,NGL^B,NGL ENERGY PARTNERS LP,23.05,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ngl^b
NYE,NMK^B,Niagara Mohawk Holdings: Inc.,94,0,n/a,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/nmk^b
NYE,NMK^C,Niagara Mohawk Holdings: Inc.,94.95,0,n/a,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/nmk^c
NYE,NLSN,Nielsen N.V.,27.15,9637797138,n/a,2011,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/nlsn
NYE,NKE,Nike: Inc.,74.34,1.1806E+11,n/a,n/a,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/nke
NYE,NINE,Nine Energy Service: Inc.,28.4,856805734.4,n/a,2018,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/nine
NYE,NIO,NIO Inc.,7.79,0,n/a,2018,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/nio
NYE,NI,NiSource: Inc,26.05,9631831356,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/ni
NYE,NL,NL Industries: Inc.,4.34,211479016.6,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/nl
NYE,NOAH,Noah Holdings Ltd.,47.88,2748329524,n/a,2010,Finance,Investment Managers,https://www.nasdaq.com/symbol/noah
NYE,NE,Noble Corporation,4.36,1076023580,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ne
NYE,NBL,Noble Energy Inc.,24.27,11644721730,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/nbl
NYE,NBLX,Noble Midstream Partners LP,34.19,1356122725,n/a,2016,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/nblx
NYE,NOK,Nokia Corporation,5.52,30865936262,n/a,1994,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/nok
NYE,NOMD,Nomad Foods Limited,19.78,3442669381,n/a,2016,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/nomd
NYE,NMR,Nomura Holdings Inc ADR,4.56,15253793703,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/nmr
NYE,OSB,Norbord Inc.,28.42,2468231414,n/a,n/a,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/osb
NYE,NAO,Nordic American Offshore Ltd,0.485,30063620.8,n/a,2014,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/nao
